REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111.3453296443,4735.927698089304,4840.168585491173,5008.349088863952,5262.315235224961,5671.895736747983,6012.958064331659,6391.131728233762,6684.114777822339,6998.794751442893,7401.576976478477,7494.960895032462,7640.993077577768,7915.554243897037,8323.38773754587,8598.57681241557,9137.658508498003,9760.704260435195,10187.20179108834,10446.52891385237,10808.39756742376,11370.313427173,11542.2353368014,11628.22868095249,12093.16227873943,12637.52203244061,13026.18589887183,13695.64528487239,14551.08502770891,15221.30906244538,14937.59602754822,16368.6239689025,17303.64494322996,17391.14414811016
Portugal,4066.962838045299,4257.649245448722,4506.630750704709,4752.120127872879,5049.213143906121,5448.511362504498,5713.622248307856,6183.785103915311,6761.48060575555,6967.117045773859,7669.763582953495,8213.09616294278,8885.131127398967,9877.269667635815,9851.770032214774,9072.041051437953,9426.096845631211,9849.07294858498,10017.74705390749,10469.80226794947,10832.51504958763,10912.76248144502,11077.86098535739,11007.49413833064,10759.1013686348,11030.94148375273,11477.28411859579,12212.98524165352,13141.28241795452,14008.09073644599,14593.25474841785,15265.86278977956,15444.18382486821,15110.12282247774,15214.91424710672,15811.70005536732,16304.37948811705,16946.08683195085,17671.31350960423,18258.09107648878,18822.09328745281,19053.08992717684,19095.11024779481,18846.54118157719,19137.83710650372,19251.71455954094,19529.31213064725,19979.57061263958,20014.47488122353,19371.13186807501,19698.68365417393,19389.63955633176,18679.76265809479,18597.721407072,18836.89675118083,19215.78130143468,19662.82308547696,20364.1963711444,20997.77449158857,21569.18744707526,19778.71382557764,20747.69909790311,22042.86817027002,22292.42183688373
Post-demographic dividend,11459.87226588755,11822.32448353704,12333.48908050857,12801.76492658893,13461.38913758618,14045.53253000761,14668.71757164366,15076.37233574935,15811.14323471913,16540.63296357487,16831.66264675448,17265.59256709494,18012.63844673867,18943.88009390408,18959.83561935921,18800.3171569705,19555.53222697305,20156.46924973166,20877.88094651217,21523.07049507123,21609.19062738954,21885.23918748066,21795.80123008486,22356.06854132276,23307.17557269013,24049.69281374295,24681.59522005884,25411.26304155803,26446.02835508052,27284.08347893078,27842.00673958869,27931.63211490115,28266.21455750872,28413.26300674207,29143.75275172671,29773.27627300128,30478.13708316292,31360.68094963108,32089.44460864973,33066.56813398047,34230.7908025823,34586.56049149184,34938.19104359135,35469.5302544149,36420.84251891301,37249.74186314896,38139.06610431039,38878.36773214424,38779.67611800446,37279.13402367705,38180.44106311959,38716.21324751099,39031.15133025825,39450.48185623372,40060.90198545347,40778.34094791482,41324.16283718833,42175.55835757127,42972.11724401761,43637.89175207961,41703.96284105,44085.80827438136,45258.65702842946,46030.09556548747
Pre-demographic dividend,950.8578456334797,926.4174339509144,960.0585033074448,991.4024292947918,1012.529248331805,1031.200605608347,1017.124657487135,933.993477336397,943.0761710306352,1023.210723807478,1082.669141307096,1153.375871496558,1161.387337631697,1176.221079195103,1239.357857331374,1199.767885324576,1247.188574879217,1268.781573914976,1228.531339862329,1259.132901577125,1275.73332907295,1194.767851315064,1150.39077607401,1065.054494328216,1041.661655643853,1049.243071946521,1047.081428366134,1058.720512976609,1070.058531432628,1056.02038031699,1114.771371680255,997.4243623092776,992.432903328324,957.6893827965124,926.476754005028,925.5752205761077,951.7997829792856,985.565587442994,1025.099637117999,1038.577220232456,1066.009479881311,1080.906338159539,1111.533496240365,1070.944201000689,1164.5968991705,1198.346712066992,1236.97378234768,1276.773288790987,1319.824572943676,1343.956619753359,1390.721650888072,1408.307221660023,1425.292909251104,1465.87004449904,1500.342924909608,1501.738125518206,1495.514230085013,1478.21867883732,1475.15172736048,1483.282928994181,1407.227889327831,1414.889711453044,1436.796492177319,1430.678471133408
Puerto Rico,6307.407292738858,6634.174604800369,7037.956909813739,7481.306375595103,7854.210724274672,8445.134869211577,8971.253004840444,9455.069637902065,9883.653915490278,10721.31942575966,11476.95042364904,12012.21191838883,12622.28375804789,13136.25347612837,13241.15441996252,12914.14702892896,13495.66811449738,14091.18908290608,14871.86530234917,15851.8922762492,16329.15346958104,16330.41842649812,15905.01942298929,15374.51177590224,16125.05699168401,16463.00212177125,17117.41576199622,17935.03493285952,18815.91653176866,19453.76692232627,18733.64525364054,19030.24153598813,19770.76846937429,20515.52071512835,21176.67016947082,21936.41792243411,22193.57913927571,23061.33450125012,24197.30975051369,25374.10170925224,26131.96307521101,27722.36719298562,27940.38261668668,27937.81658780032,30375.78957816234,29815.21641978234,29519.7386832555,29347.84600114152,28976.13103974675,28565.76791971603,28592.07758378974,28820.97805421216,29180.36682856099,29426.11191919351,29554.57853740753,29763.48830138614,29961.54301015139,29809.23498893471,29686.968854595,30181.14984853612,28145.00534743617,28416.77989831705,29819.88844439299,30122.84122531972
Qatar,,,,,,,,,,,75772.76626799109,73839.09449891454,73532.83100102967,73744.34044082122,71286.85873047427,69330.98884587454,69382.61397839508,59679.74893559256,60529.95603786421,59542.24232539939,55253.81064223956,52401.44047874915,45982.09560206229,42654.78621001548,42309.99263427378,39368.89595437086,39682.24130162588,38241.80977721458,39095.60383118784,40125.03288625192,40125.44503209247,38185.15133294941,41171.7235066225,39377.87416096756,38744.01421525361,38526.85347689084,39095.05795016108,48844.91749425353,51513.6335015126,50917.39641023526,52234.42443735647,51633.96068401747,52752.70812303534,52255.38350162241,59990.30648676636,60416.78292175509,64676.39688922583,61423.08708886219,61213.79438741931,60781.87494526503,72333.9848623762,81608.57168701824,80621.8607158041,76486.96929792533,71756.06493383025,68985.29469615073,67294.45857713559,64497.69872253751,64410.81712809806,63430.46076410111,57769.60410157597,65488.51179150416,64315.62636699015,65111.03332131306
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019.437027483326,4409.151720835695,4059.098604553817,4126.76859277572,4295.270657886285,4572.258033542756,4764.636821062993,4546.667530547211,4463.607918062118,4453.781260461815,4569.309147684623,4875.303106006347,5248.54994632668,5410.308357962516,6008.640484614847,6328.090223241827,6876.778414179657,7483.973758206105,8318.003427953878,7924.870580702117,7660.706676305172,8044.571949208916,8234.285534251936,8287.95844089676,8661.47397274241,8977.017481581965,9286.87678236598,10106.22695572527,10788.01509146296,11270.4758020159,10916.31260564933,11607.97711730748,12114.87151099485,12399.00082783878
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105.89501953125,7849.51904296875,7432.021484375,6345.912109375,5798.91455078125,5071.74267578125,4862.646484375,4686.86279296875,4760.33935546875,4515.50927734375,4819.38037109375,5323.66650390625,5618.95556640625,5910.171875,6370.45361328125,6856.67822265625,7323.38525390625,7949.89697265625,8640.40625,9093.7001953125,8381.8681640625,8755.1201171875,9120.8203125,9464.0107421875,9601.537109375,9493.8125,9277.7138671875,9269.3193359375,9418.9140625,9674.787109375,9882.0244140625,9632.3251953125,10206.9453125,10030.0390625,10420.5712890625
Rwanda,335.44054845198,312.2950295874785,339.0418271922231,298.9102778942134,255.6925660664847,266.5515631487322,277.2627254314937,287.6215873495009,298.3872084423829,321.1727809666207,330.2361811108579,324.489921580625,316.0703775050994,317.553370740467,312.7325754294096,297.2526636359462,344.8844426514257,341.5227971203684,361.8970812816187,392.8109976878507,414.885246695717,423.670722722151,417.4227660994055,427.8707648096399,396.153513356985,399.8723711056431,407.8941089255016,394.6482176159394,399.4662907564696,387.2799445296039,368.2195799185596,351.728521330576,364.8091846196572,322.7167989879819,188.6582669380854,305.3878057913594,291.2108226766052,286.8051769252159,299.6011213788601,310.0981112464058,333.355069767411,358.4460367821429,400.2703967991703,400.1915961878013,418.7809716802936,446.0297823737108,474.3645704687049,497.171591741909,538.325339161514,557.397770789373,583.3713807620546,614.5396125604955,651.852778822614,666.4087480502506,690.6103527321562,733.9985850182734,759.6062417256708,771.0691903834941,817.5783873271605,874.6396054753516,826.3912571894813,896.2672253558325,948.3791943819444,1004.215710998286
Samoa,,,,,,,,,,,2426.501409059307,2713.75861507558,2718.01973633836,2876.839178592339,2519.477814087855,2361.782479845411,2520.010010631962,2459.153422163426,2586.588427934361,2842.219677405789,2642.834120631832,2384.532020901802,2350.194889244742,2357.068750479752,2386.243682549509,2478.984711967149,2612.123375603111,2615.349406539373,2567.139859103861,2655.654743580044,2534.122048935011,2471.071430079753,2452.186853352088,2531.281930704323,2447.202602052644,2589.405240578517,2751.654266846013,2746.336608446887,2785.311713237506,2824.553303927914,2945.372179231984,3137.464037658116,3291.342447726796,3444.998577432892,3535.738138249135,3755.782428224666,3820.922394531387,3818.255038043316,3925.874332993602,3875.942916861663,4081.155359780029,4201.45663738908,4007.910928468144,3976.392892681315,3967.237304706794,4084.360838199326,4373.237924403915,4393.373162559647,4321.005183449624,4466.080754820347,4283.07280337978,3945.719488747552,3710.624627147692,4003.075901587292
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48409.54768375243,51376.43621637131,55318.44583421128,55806.92197204492,58173.29360317751,57615.41006350744,59090.23310585554,58393.22366789177,59049.57744859215,60604.35089112421,62776.9461598748,61572.74357356389,52873.26818629093,49672.69777708415,46450.02517069823,42082.55544677131,42293.48706855444,42492.85091601393,43146.82404354277,43886.21468968959,43057.77847751018,42818.69626966789,43525.42257173517,40506.85211378981,46834.13950658222,51277.34609939169,
Sao Tome and Principe,,,,,,,,,,,985.0918023687698,1015.746667931944,1017.081213204355,1011.349756795334,1045.17670623037,1075.525522174835,1065.939415931313,1281.277076557039,1283.357083623803,1454.968720231175,1405.760615318628,1234.820853801171,1249.50268222753,1179.556260407589,1087.441533599853,1163.80724250137,1071.361643814934,1014.691258316637,1008.243594027105,1013.507603612652,967.4908075028136,957.9464830636792,946.482495103288,939.6066694380186,943.891404294867,947.3315385351996,947.0301513099606,942.9711852956776,953.9855008639004,966.2268289094998,959.938180991352,973.424252100436,982.32906557627,1036.861962602069,1047.057961348842,1089.147787987623,1157.086144654196,1170.516124744347,1214.141147247925,1225.605419029969,1216.350252166303,1214.961302767313,1225.694525561499,1263.70423995281,1301.321464450283,1298.109465963963,1342.533807688997,1375.594032841985,1413.843486185414,1420.660083160912,1430.841192990964,1428.286760979749,1403.233567046782,1380.601694162568
Saudi Arabia,15761.62789043032,16998.8342494921,18339.10152020041,19212.35004051044,20138.55441354186,21759.20285676399,22678.92851073531,23781.39900822943,24624.5048561679,25084.28649871816,36714.87363221749,40470.84960322655,45836.97608680911,53404.88811127796,58886.85700680216,52813.16698069074,57668.19379568022,57760.52795476706,54647.13097277252,57217.43488952273,57088.58512880212,55380.02357435476,43708.94439093482,36605.63815270895,33110.12239593104,29009.47661218251,27682.56667064651,25342.21445686496,25615.00848082676,24453.55180486396,25470.27385831362,26279.72723093238,26246.66421170634,25205.04615272722,24379.18075554854,23462.90687488622,23288.86617143776,23000.84057883438,22778.5751742478,21829.85431909473,21862.71608131905,20826.20903570346,19678.75911059885,20406.45075866869,21172.89925568978,21460.13521003426,21242.12657787745,20829.83897734825,21255.39663233848,20221.3196152235,21452.22797049845,22754.10581136641,22997.74622466302,22338.53387596226,22628.60184872502,22453.57155226501,22035.80428859772,22219.93833338167,23523.94564798205,23886.97674012887,21944.78582199796,23633.8601193936,24304.98587947508,23331.76947010187
Senegal,1151.002138572232,1152.522904122412,1118.941057842121,1108.081623944715,1118.910764881525,1101.640229571939,1100.594861520358,1055.338804533297,1088.745265079104,987.4905279768092,1040.511392066178,1008.447469723512,1041.195764789414,954.1762000473136,965.741329994361,1010.122688019229,1071.680403277015,1017.814394480731,955.0021756359596,997.714580570366,1012.16661480231,1037.701405908857,1091.734789144656,1002.791572556511,1014.218731217464,1020.46425733551,1022.553260375512,1055.32454152497,1016.8279275159,1027.275759501993,990.777522619822,988.6322158377296,974.054860027128,960.5065617207875,934.692068072302,960.8470928216296,956.588791201654,962.7366894573994,995.9790856896363,1033.763964616328,1048.374740523634,1067.368865505949,1042.255099442892,1074.385784676856,1098.200645460274,1119.050530754804,1118.783043005096,1123.998621532846,1138.66883930214,1142.653172339639,1153.534311215833,1139.744478926389,1154.056779923672,1147.385921719102,1180.798710850501,1218.006135554377,1257.40906915928,1312.109327760492,1355.09610863712,1379.608752498606,1361.791437486458,1414.539510938502,1432.860130017979,1463.191019051664
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.498189513884,3200.768263061153,3497.550467344965,3699.40387054927,3329.451730365345,3542.353739290554,3788.982293753503,4038.652546392607,4233.776466224586,4527.434977141219,4809.13847725945,5016.412840729366,5431.278889614015,5735.947715926912,5578.011980119638,5690.703269301801,5737.001198921593,5739.307501907144,5793.336142360869,5716.5404784933,5820.321557688796,6024.957530185275,6200.260603471635,6524.079684682597,6870.757463526875,6850.966778111384,7465.67530944906,7857.403271494974,8210.554013787452
Seychelles,3169.871936200604,2931.52295872465,3094.823233033689,3322.942604965926,3432.560454946264,3311.931050194532,3679.300507468728,3608.075149414372,3787.787086157167,3698.74352837889,3934.107459374419,4466.487021532415,4635.195300464868,4978.196661049696,4952.094336566785,4992.67635279626,5689.075064888808,5226.172704518456,6294.513802489046,7226.368411567413,6795.442134431531,6453.04441345632,6282.312433634728,6251.16837292603,6481.833122521846,7091.31069778707,7100.937353583869,7137.556035866322,7489.740299236445,8210.906969533371,8779.852313373782,8902.837987762658,9497.755410708398,9981.244603515805,9481.880526577695,9388.819677207426,10177.09046716959,11284.8459766598,11339.34812970465,11326.93860830627,11703.75352461174,11427.94130830152,11218.2606464315,10677.96920812724,10412.08689360274,11297.31181904931,12105.44752655577,13112.82100988163,12473.29217691215,12116.37836879766,12313.55669192494,13843.71160818776,14135.00105706534,14050.31355813142,14395.6158118771,15333.10517271051,16962.67539727312,17921.57319769184,18628.1862276696,19481.64610537415,17048.36172978795,17005.04220636792,16188.7813275605,16715.26509238888
Sierra Leone,789.4369531157765,791.2063468829741,813.7102234142484,813.6403528628914,852.9491154925696,897.7959778439899,896.3661959281808,879.9829758820641,880.8625116246719,938.0600064478008,999.7958964417522,1015.379435265748,1005.894299770896,1009.733737380292,1025.926526680402,1024.047152242957,1001.217064450931,983.3301837661488,987.7320484846118,1012.343175081819,1040.424827951204,1048.972701541909,1076.801286474602,1031.915470106352,1050.877144653474,973.2701251766268,961.5311985998516,1003.779214573832,907.8681271402504,891.9348891553993,886.0583676017756,896.3391648803445,739.8404086667877,751.6762014529014,734.2167262393042,674.4994652462375,683.0550577019637,634.6732627578607,639.6759047880563,623.782841349838,649.4047082384651,573.319808206318,684.7197104006673,719.7936256974778,740.9510275124848,752.6902531768687,767.7977326680352,811.0333837286619,834.0321316974652,837.9247481360237,869.5520435932051,898.064605764694,1008.713261150353,1191.694331946111,1216.611169515716,945.1481684806292,981.7439789222392,994.582742641008,1005.248218086512,1036.227066794744,999.8888851397072,1035.037774848628,1066.039123088265,1102.441336028933
Singapore,3611.953651420639,3777.394634915255,3951.760469953786,4239.992661512198,4004.458793531306,4214.50928654512,4529.526030209692,4984.784177003519,5562.320076956113,6237.250936644186,6997.199029312124,7722.864511791104,8590.608648125382,9325.56611338064,9732.7270627095,9974.22091805681,10572.56690417357,11141.57979700381,11863.6939677002,12834.16008958571,13953.89017083396,14737.30058542088,15106.25076648211,16186.91451384015,17280.3703822303,17149.31550145999,17396.02813636755,18986.7527003627,20595.97513891873,22031.89713002192,23272.70009321589,24132.71532906206,24973.4311358112,27139.95242789854,29220.27279154756,30379.89911445981,31349.31718051311,32835.25185060821,31043.10818007595,32557.04699040634,34890.0811365168,33597.86908082262,34598.82674837807,36709.79650382547,39856.6356222613,41798.48808346707,44159.41018205518,46178.81394701991,44601.57993026987,43331.87466389616,48752.05154418587,50713.53263935941,51679.35271733304,53298.97285582862,54681.93364582532,55645.60686146057,56899.48512451503,59414.6549459103,61216.12509186579,61333.65631616959,59144.35391867584,67638.64598866586,67948.89282715136,65422.46031666677
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37548.94746274406,38403.07052016641,39615.13713673382,39298.98735678268,38889.77150880349,38623.19994058192,37839.62838151634,37428.70275570685,33945.4185182499,31047.72410506261,33877.97664546701,28920.37730071593,29834.63500683825,32316.87215210088,33066.24953310814
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8597.463998736164,7338.798710667707,6843.300311857344,6946.845511245365,7348.918320543023,7755.623394731215,8212.832025315483,8647.39444587014,8966.219262553042,8914.683229073158,8997.212059838506,9277.357997667725,9690.684627963648,10168.02247756375,10718.21013572864,11412.15928746537,12430.2014562792,13770.96036838272,14497.11150991881,13680.75370158068,14596.14784300225,14950.87355945373,15159.65710048225,15249.88252376032,15647.64911488553,16442.07608600175,16740.74149990508,17195.2888048325,17869.01494195654,18250.98028720529,17763.8564029317,18821.11631351693,18959.68183630569,19238.76223727665
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13615.58577696779,12395.91770266238,11735.84601662994,12098.34141001796,12757.63011337785,13278.74277975739,13674.18337097214,14400.67121284605,14874.29029344453,15646.68895074891,16146.12159587524,16576.7160906192,17099.65838108378,17635.36102481851,18425.25983784872,19102.27719614767,20166.5324125858,21485.78115923975,22175.23699425486,20307.61858416521,20444.11992483511,20535.41573358834,19894.86978938815,19704.21843047225,20228.70770257284,20697.27485306189,21309.71202517366,22397.76380811911,23293.96659483865,23943.17963960339,22811.80528530023,24659.24990133845,25276.93558024708,25708.86913963648
Small states,,,,,,,,,,,,,,,5503.323976352841,5335.381387341964,5960.520575568136,6375.798728309232,6662.217656452718,7305.745434393374,7131.907014440668,6658.301417992529,6554.089304310385,6532.144635145671,6689.730558949796,6667.040380855991,6717.290906518871,6920.387499333997,7052.388788893095,7151.522860048732,7257.535090848492,7185.92136536527,7045.510149771278,7136.52243734931,7253.309300396677,7474.36699023343,7647.188799747359,7914.741037408032,8084.392857743442,8293.364403043333,8721.535567706542,8799.589990788454,8914.385316016089,9121.488913640693,9400.754542560277,9684.772636214117,10098.26782278262,10456.8458236699,10480.14903996257,9993.33950400451,10111.7142209863,10322.9388837171,10399.92579341826,10432.41247270664,10543.86872974282,10690.61750989109,10913.96546631233,11246.20864298152,11528.15827459953,11791.16142265132,10913.69054983581,11578.07565811598,12362.93617469083,12797.6733963277
Solomon Islands,,,,,,,,,,,,,,,,,,,,,2211.587989667487,2097.675514142037,1992.780252738936,2000.785467688295,1937.460999368462,1815.032730597249,1753.114383138863,1840.387506540811,1804.422697596381,1822.71021603378,1805.745534601499,1856.382716732662,2029.967954395115,2049.293087532552,2151.045971837888,2299.994015019252,2270.477201205854,2186.423352607319,2153.374701670466,2086.024560920506,1747.730995512539,1577.666960083776,1504.857952252322,1573.855221492635,1664.580301479772,1755.728123444835,1796.718963095066,1830.236759313875,1911.194528971836,1930.456593727991,2058.954266202074,2132.019983995411,2105.907589223153,2136.720367811911,2085.155001322222,2045.478894852513,2084.245983806792,2075.362300087144,2061.897844184558,2043.075789363174,1930.642585964149,1933.170559182233,1932.789668179162,1945.149865181946
Somalia,318.8248453116429,300.513447578988,313.4926292829543,313.9803786772449,287.1829099552332,263.1028078138973,279.6007839419814,288.543384766335,286.7594742762595,274.5754546743105,279.670925461605,278.2643440244512,311.4164447167349,266.4025706049858,261.538403913059,292.5252015357285,279.9986251975977,309.8147376333806,305.2595435796611,256.2789482562683,239.4702575397111,252.4850651970958,258.5641716603466,221.4540058415941,220.5053059271982,231.9606756240164,217.8220577698792,231.3851342531414,239.0540879089158,252.3608643100884,259.4000371069301,277.5988186562639,266.4984256966676,269.4062204469722,210.4462069632124,211.0875432406137,219.9363947921975,214.8523639093012,219.7121736548629,226.4441243299616,233.0324067743358,239.8390881758557,248.6364686053355,257.9103523852826,266.2572874963353,275.4570569779438,284.47080657478,294.2104217483547,304.7414667111221,317.0382034369774,329.970524319027,349.577469611358,369.6172264642656,397.1087940172007,417.5167944593353,445.5830786250153,458.9214769332924,506.5010969875532,498.9810620893774,494.5593758065523,463.032522124252,461.8420919662311,460.2996431495114,465.1606937225909
South Africa,3993.436796520424,4032.222724503697,4155.85711467972,4329.07391977209,4532.234305487726,4664.096991077862,4722.499420079254,4906.856850863781,4953.800648331265,5029.646913627568,5135.561502689496,5200.743218082695,5137.376924377119,5220.821766436057,5385.831336779313,5327.518434734535,5301.986395758952,5155.68575875517,5168.069303141041,5220.725056581873,5399.540678711871,5498.592033849747,5291.382610975862,5015.371423721657,5091.719363659166,4865.056940857873,4712.818694642393,4664.130116139612,4714.222841746237,4687.291051901998,4544.230232121646,4396.360694505433,4225.814328485004,4193.598261353449,4258.261847334079,4337.29729686998,4465.506498548066,4527.049924038771,4494.85711232358,4552.850079730307,4700.875555007041,4786.482450462999,4916.814980686249,5011.622231501694,5187.356834240336,5406.075813776378,5650.988317654902,5891.420694216981,6009.719631386346,5847.058110845047,5953.945065128211,6067.12482726885,6121.557838607126,6170.876708633726,6155.005894625161,6112.273824859742,6095.295060428005,6125.692050749703,6117.270140604696,6032.829725986681,5569.584833192716,5756.195494092128,5783.860904015363,5747.419650324825
South Asia,334.8104107444908,340.5136276782777,343.6713420724096,353.221519804983,371.5345055573677,360.9260970984618,357.2051036510503,370.4606878564903,378.7307917493759,391.6725371169179,405.3165035116439,398.8792454258701,383.2669397248736,388.8391030844782,389.0256815961695,405.7982008190316,406.4266229099264,421.3805458904663,436.7290914948169,415.6194018883473,432.0581059310685,449.1710447223925,455.6120218918893,474.3778160386691,482.7558346610717,497.1545796173928,508.9718627254991,518.423393585475,548.9372857824319,565.2706707545555,582.3559065190074,581.4584791305772,601.544090475226,613.2942922637287,635.4960831607228,664.5619906549572,694.3550882181638,705.2301705457626,728.5739970210633,767.6802931687481,783.6991976212197,802.234398643338,816.501067909937,859.277580607701,907.9741722281348,960.7048183885692,1017.095319793698,1072.613315529285,1091.133188514558,1149.12438588802,1215.12252536694,1257.960367525841,1306.935538134781,1367.531352826141,1442.541184573893,1528.466859713477,1627.794541769007,1713.251845992465,1800.776764863361,1850.241488172143,1745.818504931033,1879.850171839374,1979.885514150997,2093.238650400251
South Asia (IDA & IBRD),334.8104107444908,340.5136276782777,343.6713420724096,353.221519804983,371.5345055573677,360.9260970984618,357.2051036510503,370.4606878564903,378.7307917493759,391.6725371169179,405.3165035116439,398.8792454258701,383.2669397248736,388.8391030844782,389.0256815961695,405.7982008190316,406.4266229099264,421.3805458904663,436.7290914948169,415.6194018883473,432.0581059310685,449.1710447223925,455.6120218918893,474.3778160386691,482.7558346610717,497.1545796173928,508.9718627254991,518.423393585475,548.9372857824319,565.2706707545555,582.3559065190074,581.4584791305772,601.544090475226,613.2942922637287,635.4960831607228,664.5619906549572,694.3550882181638,705.2301705457626,728.5739970210633,767.6802931687481,783.6991976212197,802.234398643338,816.501067909937,859.277580607701,907.9741722281348,960.7048183885692,1017.095319793698,1072.613315529285,1091.133188514558,1149.12438588802,1215.12252536694,1257.960367525841,1306.935538134781,1367.531352826141,1442.541184573893,1528.466859713477,1627.794541769007,1713.251845992465,1800.776764863361,1850.241488172143,1745.818504931033,1879.850171839374,1979.885514150997,2093.238650400251
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.184153755635,2293.801668885431,2295.070260960057,2073.239818191447,1069.196190809384,1165.16202707495,1197.094919694793,1080.147186247654,,,,,,,,
Spain,6284.85198465887,6963.897991291728,7586.92105609373,8242.392568813873,8594.115687923182,9032.89962100354,9588.733202917832,9882.544127224768,10397.63935390443,11212.71893820915,11559.59549041933,11952.15089463412,12784.28273297148,13628.56005350876,14237.90228899461,14161.14625183918,14475.20824769609,14733.68581970393,14805.98820842779,14682.13193759289,14886.40672779234,14761.37764137043,14855.91086363367,15045.40015837869,15250.45350689396,15548.04005450408,16005.97326238304,16850.09034583438,17670.97487899827,18494.9397760721,19174.77083175073,19612.97660613353,19698.51175022079,19394.49313638358,19762.38863302592,20217.90318822875,20658.84027400284,21310.43119316363,22135.40449606064,23017.83877816842,24106.88184413891,24878.37844114612,25205.3154727214,25481.16538170745,25825.31065221351,26294.44737279794,26899.0921510778,27338.79541655473,27112.52629988154,25860.8142643369,25766.25158892257,25510.55796010688,24763.56827036883,24490.22793097772,24937.03661183413,25969.83831383273,26704.34358285132,27413.32876301575,27947.31776526194,28291.63068438732,25073.72097510054,26721.14818054527,28168.36704153968,28569.84364823384
Sri Lanka,,659.6933062992696,668.3804733460215,668.6381017593683,677.9093345655344,678.3256153182812,695.3980319017975,722.5124895136963,746.2691811499095,785.2716017673864,797.3427453080482,790.7223711670362,771.6587871442854,810.1968184723453,825.8776936290965,860.7345874860443,873.4669010475816,901.5133266785514,935.1274098163238,976.6173273731374,1015.027508147926,1055.013343181518,1085.255241229315,1129.942978555487,1183.479371945245,1234.468625719068,1272.914656336275,1279.803648571714,1298.231997355199,1314.192477504187,1389.416146899129,1442.488171791488,1482.212939093204,1557.811489493907,1621.255771360138,1682.351441657716,1713.027318118696,1788.474226841598,1837.482667022202,1881.226009638482,1958.098067955534,1897.611495193668,1952.386794011207,2053.252026474125,2150.385650903575,2270.03856484018,2427.793140447289,2575.075654901932,2710.198366022128,2788.932776344512,2994.795859267305,3234.297738841422,3486.864989545174,3731.155705631156,3932.260105732498,4060.131396702476,4217.250219442324,4440.511550429568,4495.710462844182,4458.434427258489,4229.749628997343,4360.566562840165,4035.651163244228,3968.676289361596
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,4474.441621510648,4664.557118118184,5040.414998818221,5489.175119177911,5593.930468769729,5646.522936161507,5740.254089852669,6281.968290913579,6858.001447378722,7649.339080164458,8203.618810339021,9022.843517595167,9588.262878710815,10136.986550185,9966.203743728667,10300.54153542945,10860.60349908773,11290.21684381559,11743.37841623321,12269.79674358431,12940.78528558743,12710.96297518833,12942.85750421903,14039.02811253329,14610.90996105084,14727.3908829316,14100.30679672337,14619.79511124697,16000.5658929826,16457.86223720674,16508.14370813145,18325.76126702824,17671.25470697352,17688.06901034093,17958.68139770532,17770.4963640576,18773.8926898397,20187.80619754809,20328.80035301086,21133.65759144139,21191.60470837029,21635.49721464821,22274.59141154301,18887.43625515306,19021.45948245011,21047.36362865682,21505.72441719153
St. Lucia,,,,,,,,,,,,,,,,,,4232.466089586831,4600.433973946536,4706.092547814271,4533.62357512215,4745.08370520503,4768.48153100327,4926.920251601738,5200.749951072798,5540.557506534235,6238.050960787388,6386.079400496691,7178.194740812658,7736.223015269972,8418.446045871367,8349.352185082289,8879.916396525861,8800.64241746154,8808.698457517019,8822.516236337593,8945.879285852488,8759.582980040244,9183.36781077142,9306.776715549424,9198.955144282916,8795.561311229494,8755.474813255782,9054.083729365431,9637.39498682298,9527.60147386254,10045.66809521061,10147.46111721799,10583.44965632636,10219.82039981618,10191.33263125813,10576.91660192047,10517.29628611373,10259.93367902473,10369.9770417343,10334.92255584248,10644.11899990377,10960.60498194978,11233.94851895044,11114.77805382512,8379.309756772858,9337.0177901296,11224.24974615116,11440.06323588216
