REF_AREA_NAME,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA only,2150.705938758208,2137.506242155656,2112.723735670952,2105.390882490293,2070.901656078353,2121.003631348433,2176.348408461772,2238.385335564742,2275.965060800222,2301.282974870056,2340.324277184512,2372.48148689231,2415.616366977978,2482.855156728271,2573.778641051044,2677.041425477624,2788.091191036604,2905.568335939836,3014.702178833131,3085.954737237531,3211.331146207753,3305.404237257627,3327.036792403072,3401.589703908866,3515.512398498009,3612.235615612664,3715.127460733043,3843.099451986744,3950.529068303818,4064.418663587993,3965.588842942224,4015.332553255759,4101.112672970126,4165.165446259883
IDA total,2651.415909599319,2635.394007139675,2624.548327862592,2584.064592534173,2544.147582427362,2574.209646051038,2632.22061473616,2664.153669721694,2690.501285103512,2703.647571546971,2743.885429287626,2784.887562777498,2857.338586029567,2932.343537254894,3056.249186029194,3174.720514704569,3294.437850240925,3411.913564336433,3501.88631579522,3594.558495678568,3721.421548487588,3814.190857398161,3861.047110687455,3962.512844509699,4093.085198875527,4187.002099630929,4264.119270546643,4360.712357641966,4468.512370094485,4558.210289919863,4428.81519351566,4521.403959040594,4620.020895645753,4668.546047016991
Iceland,40081.9589673571,39531.47066618846,37720.71926507854,37829.54427378299,38856.47281285327,38691.31481127228,40240.54346880065,42215.82050798929,44841.3197483908,46089.91222145959,47729.5106311997,48989.56981215593,48825.90668001196,49527.92370594812,52925.59161572921,55284.92390849628,57413.58625333138,60712.15828101317,60910.32282613455,56050.67652876129,54541.3171707448,55378.60667374073,55670.62052192586,57657.04612134336,57981.19944788289,59925.97314334593,62825.37103108743,63943.29205041964,65297.21020479973,65065.90568172271,59575.19039303507,61685.83561149822,65563.92087012385,66880.06581041685
India,2203.147038679683,2178.685914540097,2249.697903892737,2307.607141811084,2411.462736890831,2542.422111333452,2680.278884370822,2734.520891336725,2847.96234988663,3041.482585560569,3099.5028215766,3188.810240206361,3250.695655449175,3445.925923523952,3656.126206520978,3881.9661798273,4129.778370092391,4379.696043611505,4450.390229192383,4731.361604638963,5059.282710839799,5249.549256940257,5460.437685700516,5732.241890908756,6079.843935236946,6488.14602910787,6940.62588857522,7326.606936798587,7714.339747245314,7930.091130389905,7399.530680790408,8050.018574526641,8544.688883831823,9160.06365370888
Indonesia,4873.05380133263,5118.467895918152,5357.375897975897,5609.151788142686,5931.234734267616,6312.934535611582,6695.409757873947,6897.002365633312,5897.685308592068,5855.658007449942,6056.381978421648,6190.519540409909,6381.949551799957,6599.091935970344,6843.546549723642,7140.854564070404,7434.487853522205,7802.464069059544,8165.061551166244,8435.455746862897,8848.224737020655,9274.96955181702,9708.611825310809,10121.8141535043,10504.38694110877,10893.66211421693,11319.6634287738,11772.57432961068,12262.2310300771,12757.78508548416,12388.54492681313,12757.07464402037,13334.29352030405,13889.88288256628
"Iran, Islamic Rep.",9046.584844708574,9923.821237524377,10050.38200858542,9867.292598318169,9681.262122982016,9804.549894507756,10315.13804929744,10329.85724154363,10400.86171135436,10459.12411335665,10908.29293089445,10998.12850868424,11788.89502174149,12666.20116135173,12935.7859087138,13056.24993737522,13416.8415056781,14275.74879848336,14138.80104681357,14104.97830356282,14737.15584809065,14941.25948874089,14202.55076418893,13804.79129697545,14299.57177298079,13905.19211724866,14915.59412092987,15108.10941218962,14642.49757136279,14040.66465320717,14397.15357057483,14951.89487165033,15331.33294004191,15912.02991841946
Iraq,10735.09411028998,3819.161948266514,4916.26440292597,6105.041662849037,6044.871048101805,5969.669640960519,6419.369818762515,7545.729761006309,9871.733980307752,11237.85374399249,12702.16419508916,12529.60840509757,11144.05052559024,6849.332008003501,10210.56310049358,10078.44376468137,10568.91376529531,10853.81610222861,11511.93876436376,11470.51780617285,11816.8410150233,12267.58489406448,13357.01438823226,13712.93171429602,13536.82276813993,13516.02719891727,15016.09206445574,14417.63068964537,14456.23570531905,14910.22503188273,12827.63453922931,12731.75357551284,13393.67494281036,12711.06167467447
Ireland,29567.22199214714,29964.98937595655,30756.24724700486,31426.91497662218,33105.04047790114,36108.91606300685,38468.02366815899,42281.73717820433,45511.00826190982,49739.38090622443,53696.05236496632,55651.9149600469,57950.2036479063,58732.17626890901,61582.7167608826,63714.05841385318,65112.70339639547,66616.30528744706,62345.10419711057,58570.22628777976,59232.31844829477,59946.94255798092,59455.30554329857,60439.5826342824,65600.94165345829,80980.22341474664,81050.21301538823,88229.67585541947,93717.75623848784,97104.49682816556,102989.7873349121,118594.7468616271,125511.9759616558,115401.1252832148
Israel,25172.34838369404,25533.66732538873,26580.3636935249,26948.68651431883,28210.41281587182,29281.29897006884,30199.03522921574,30559.67877403809,31082.69848676705,31308.17124557105,33121.95569968738,32405.23624250681,31720.52658284838,31609.35414441409,32508.71552964823,33287.11008606711,34529.04034040672,35964.20938120456,36491.8848078017,36024.85610547103,37365.33458451643,38721.64242504031,38979.1852946955,39877.12405140504,40638.86369751769,40763.35438310662,41717.72408727859,42665.26566371696,43556.34914082616,44350.24728618142,42936.70788975494,46165.64528366955,48195.65072269533,48356.0899146248
Italy,42618.17149053477,43243.88109050525,43575.04602830718,43177.03079893117,44096.79460228018,45369.07634994949,45966.63526572932,46827.04320429397,47658.26268738584,48449.81397130246,50307.88717560553,51288.46578271469,51350.38242180509,51156.65685588215,51575.84466868812,51714.3205197819,52486.91749896801,52986.2076940833,52097.8077328599,49109.67799386288,49707.48565631872,49967.17626055409,48275.28535691382,46851.34355760046,46422.80235927188,46879.11260791489,47539.3352902363,48374.16335329216,48866.83665774417,49645.69631503955,45463.92020059714,49780.33800065381,52206.48662299185,52588.68994129633
Jamaica,8742.165148976845,9084.996632450668,9171.616416425612,9932.031556665055,9966.49119088305,10098.9801410387,9990.346198165367,9785.761315842175,9475.90209420858,9501.015049112486,9518.23176217597,9585.314919551298,9716.895556211844,10012.28704721984,10085.59084577826,10119.53379393802,10359.31605279341,10457.97202965256,10328.03980085803,9838.251077314842,9654.07238340606,9778.694535227036,9676.847570690075,9687.60830299017,9719.30389841393,9778.118541816468,9886.551392094034,9964.391021962174,10137.11105258937,10216.06553614718,9178.320777820742,9577.164211340789,10072.04852893607,10291.31267014791
Japan,35305.52609355251,36406.17397472596,36597.94168901145,36311.97407266623,36603.0362177059,37478.03895733087,38564.95501896118,38850.68506631373,38253.06670492974,38055.78011299155,39042.52504344244,39098.94605623454,39024.50478553662,39538.88364648715,40389.65103000834,41114.3786137648,41652.20697653671,42221.76855402136,41684.66123565654,39316.36707433227,40920.16938183486,41005.7955739832,41635.96716971781,42532.12767998086,42714.75260724497,43427.43335435987,43777.18175828083,44547.05244309615,44890.58526648974,44772.89524713811,43042.55283514757,44347.65934883916,44970.2217135899,45948.67611322978
Jordan,7589.820201493446,7134.290356456158,7737.969346077683,7675.471761938349,7680.140916191449,7829.081341426451,7731.478683357428,7775.542838393679,7826.740283887743,7920.01987429777,8086.92215795305,8339.785949626468,8638.080470777499,8800.496889099226,9326.668542413176,9839.688509134456,9977.75919497734,10161.4022840707,10641.58959799741,10938.50290172325,10953.53780919358,10977.48222297138,11086.03012404309,10799.35398933104,10148.99826321946,9581.689380944605,9321.904662372095,9339.810548606782,9311.531313544536,9288.527241551095,9022.639449775044,9182.496161256024,9266.57547415865,9362.587760564227
Kazakhstan,16837.69074900401,14877.52735412695,14045.10357803752,12795.87464253724,11334.9831283773,10600.33022700946,10857.43538987367,11298.5805497095,11364.03078093153,11815.77321154294,12935.86436830798,14612.02900504982,15960.87384500131,17344.752672995,18886.58119081216,20565.52944708655,22574.34295776651,24351.34641025419,24895.66456832453,24901.35272600837,26374.84076727946,27946.16034329439,28881.24175637276,30177.48872217358,30986.43791689945,30893.75948510414,30758.32272605979,31524.4416339794,32330.22745465675,33298.21236950345,32011.5491499004,32945.85157258231,33506.26148932374,34703.23492866036
Kenya,4177.486033103455,4102.476775129651,3946.840934378508,3844.920297835986,3833.223578385886,3890.098551146502,3941.409194813533,3853.371392803545,3871.821763224465,3848.464706127269,3756.636222968789,3778.25854755615,3681.256942749095,3674.085927584086,3743.567857369295,3844.735571205778,3970.733498876854,4116.450947208563,4002.883640737916,4012.194283823972,4211.524629577841,4307.106115568585,4387.937900754086,4443.371215681998,4558.551552663736,4679.621828319382,4770.310463880859,4846.862108519316,5017.667846746638,5171.712642792572,5057.401155374287,5338.852433827813,5491.693782802457,5682.989162486775
Kiribati,2213.539539281402,2047.153061314614,2495.996249971131,2455.449227646577,2468.720254729308,2498.786754549856,2455.500577961095,2439.409869483071,2502.861699071127,2364.345256642569,2481.414063025459,2357.580982608335,2341.694670940358,2258.03349779786,2199.670404202727,2183.780627186284,2264.16062462478,2286.445912095272,2172.356984715374,2137.964951990152,2119.639428964819,2150.382625351107,2242.012984246539,2382.369287574093,2381.347494287232,2615.840632477683,2761.932803300506,2822.668785261286,2877.601165432666,2927.483633773964,2860.750954852665,3049.473801272889,3117.760258058619,3195.870398474151
"Korea, Rep.",13725.03947228527,15054.58389901956,15822.48535892488,16739.76001108202,18108.19591149529,19650.49867088277,21000.02112970174,22087.74447496556,20804.04460633528,23025.38618855389,24902.57446742771,25911.37935360908,27752.21005616823,28477.66387998311,29839.2624798431,31058.98564438733,32522.77316816427,34235.5398578029,35000.27700302161,35096.62190864036,37298.5909474341,38377.04687980813,39093.00887296432,40147.01540748974,41173.26124755099,42107.24761091162,43176.41156908515,44415.65962203073,45509.28252044475,46368.9140025247,45976.53457770072,48017.48871400487,49364.49337577573,49995.48772768689
Kosovo,,,,,,,,,,,,,,,,,,,7098.40301909042,7481.458898327845,7877.10199850556,8359.936214793357,8431.662326946565,8828.276832516382,9150.749972938826,9824.991059553186,10434.88882592679,10856.2902074239,11188.22446279663,11774.11785109084,11137.49663450007,12362.41409658307,13022.4627441502,13642.67695657439
Kuwait,38737.20963916559,28490.01340246611,43049.41001075893,56399.20874658054,61443.38387898415,63771.29016183895,62350.17732879236,61839.48526023007,62136.12300521258,59234.64959126082,60280.71238084041,58802.54400056405,59050.24436487471,67642.52595857858,72929.55897054315,77800.7843573958,79121.5578882189,79075.20480488063,76649.21027624,67554.92214774682,62639.73798313827,64518.49860176037,64581.93889713691,62144.79904876323,59763.67645525539,57473.11395544777,56650.3734580497,52022.72329849517,51364.27115754401,51122.33123983277,49124.5406217346,50689.04407848293,50984.30244279512,46458.20048982133
Kyrgyz Republic,6095.681086102347,5520.429798913135,4701.991901648307,3973.883239310327,3176.924170640731,2974.711638912944,3138.666495774398,3399.93463323746,3419.223665845364,3491.937732687406,3638.463514318209,3795.890977246643,3760.53239965257,3982.927220178016,4211.522895591763,4156.95889490127,4240.170177975543,4558.71311158978,4894.942780137603,4969.961327203736,4876.479648864833,5092.852116614606,4993.394316835278,5418.540619939346,5513.754936329879,5600.21479787578,5715.010874518622,5861.222465087527,5951.829229392099,6087.60193826927,5537.795884828116,5736.47883415154,6139.778328363658,6403.143087804761
Lao PDR,2005.500494104008,2033.582583032811,2088.020040832381,2152.276596640703,2267.782155213966,2368.054751825358,2473.772857531485,2589.207628641015,2642.566186995852,2786.520397034712,2899.019618797479,3015.632584806141,3143.223275795564,3282.985397127204,3441.169997065153,3630.55878769378,3881.537366326569,4112.253016597592,4367.162880257005,4625.07173324518,4946.105636781725,5266.878669242057,5608.969563370594,5974.473689434136,6341.212296703196,6703.741243488853,7063.255453479262,7432.459633048496,7775.08574451883,8075.275023770027,7995.595025278178,8080.435532499231,8183.032864726526,8372.155918744065
Late-demographic dividend,6643.064001027528,6504.217926266192,6284.048021985391,6345.49775547652,6399.922359873555,6612.113570297287,6813.56276476422,7069.454149208828,7113.367707572288,7367.646726160142,7824.488510642947,8154.781136615318,8564.944874305644,9080.668156311447,9738.237818356796,10392.34612691613,11251.36145354801,12271.04116063443,12998.48440450014,13223.11028183982,14136.36587581652,14993.2011852102,15711.68670099212,16402.41469436616,17052.66193885212,17613.75870457661,18201.09549656045,18985.62206885957,19859.68647765422,20642.26887078978,20509.94447101708,21934.00187552657,22537.28765020734,23425.0736826975
Latin America & Caribbean,12451.18042570288,12623.38649776574,12755.21047959782,13122.98005993183,13582.8828458746,13471.06222384214,13764.19100288711,14281.81009740034,14480.80438823713,14337.0701094464,14634.87986096671,14489.35198979766,14369.71633704324,14538.98232978535,15130.3592207622,15534.73787775561,16140.49328636825,16787.71053838052,17208.52017545551,16630.564191431,17515.82252721416,18114.38721292506,18396.97601152325,18728.34319121144,18812.29193073142,18720.70598978808,18506.73610050719,18700.38164202376,18850.49209238552,18840.28767717617,17479.53732461725,18650.01329380503,19288.75846060003,19565.69614600993
Latin America & Caribbean (IDA & IBRD),12416.3324106681,12587.24597663875,12711.22279178959,13073.72553207916,13529.7876100032,13403.38185159487,13694.3799087406,14206.6184717904,14392.21991818236,14229.30856395016,14520.16550498736,14352.92548252631,14228.23929186927,14400.45712390476,14973.24364174622,15388.76189938453,16005.61637822646,16662.91805272134,17093.67262204919,16515.19638064441,17411.94654098799,18017.30867653167,18301.72039081347,18635.96653321648,18720.05132306425,18625.95191320218,18408.72929231889,18606.55533571316,18761.93031408451,18745.50144755563,17390.28154201384,18563.63883974001,19192.9336623004,19466.59167159974
Latin America & Caribbean (excluding high income),12303.60604505226,12455.85827138454,12537.58038058817,12895.43728211021,13351.50968222808,13193.1552783987,13473.4724911047,13964.86480551922,14136.02421093562,13978.10387299358,14265.43081981529,14090.90413017879,13960.48073928309,14113.27151944388,14666.97371338195,15055.62880539506,15648.35196953688,16286.70266703148,16700.15757411377,16116.98179940734,17006.21737729451,17582.02214882219,17817.29639332791,18134.1131683359,18206.36866485591,18096.06901143583,17861.18260655183,18049.40822148664,18155.47665066434,18107.44329326718,16801.19509317384,17879.54282645653,18466.34324765909,18721.14481915658
Latvia,17493.05094458857,15362.27188381198,10572.69665123829,10245.92494833808,10647.03153219128,10697.89201355853,11067.90534264429,12204.03758497041,13126.59338172308,13606.85867126881,14541.13308546823,15681.79989384639,17081.19400402556,18700.84554668581,20555.62741240551,23192.49089198785,26408.05843932658,29397.29254130426,28701.15428095126,24498.64167453297,24098.05353493206,25285.98662435771,27471.83360353622,28349.68301712474,29217.459341278,30572.11231685269,31640.05313535696,33006.70073012152,34698.49291881861,35176.55092902324,34195.13730654429,36880.45646108752,37651.01690238454,38333.17143389428
Least developed countries: UN classification,1892.970940168982,1878.258578289119,1838.664698863652,1788.722126410192,1749.330870841442,1801.394116140952,1853.848897260669,1903.946052216525,1929.667259663367,1963.477771131977,2004.141881608683,2054.682846655464,2115.438936005149,2174.940485191681,2263.779614215425,2380.433048400434,2494.598205844929,2626.631686515507,2739.902611388659,2800.970905503358,2908.135158697848,2982.32114059384,3056.112517600919,3159.682575253533,3276.200518803014,3363.673118825883,3445.553695359285,3543.175815558927,3637.388427712596,3746.859346021226,3660.930705715376,3673.943335866648,3767.552424697996,3819.176214607695
Lebanon,5345.512097184129,7828.172010776558,8924.152645532711,9695.315491827523,10294.812771264,10762.44269637762,11757.28248879349,11668.40068543725,11885.30722784087,11617.24977085381,11571.73260410848,11817.93050128441,12053.83415638256,12272.34406774967,12882.0757995163,13024.66489249561,13003.68080390799,13941.56142447672,14955.14135632523,16264.35061827061,17390.75840129583,17353.19608452942,17323.30137642822,16396.49693021634,15205.873265402,14980.02051561405,15572.36117397737,16128.58381960507,16290.05164785917,15659.56610400117,12507.43663680785,11599.77550837654,11474.75058455584,
Lesotho,1422.150568812839,1494.240324467769,1571.827042031404,1602.596332390953,1675.597723242203,1709.694335129395,1786.182290166,1837.696570499663,1856.690784887138,1860.700521786124,1932.157932234147,2004.033502159552,2024.787273048636,2127.373021601323,2178.66474674332,2275.016144192558,2381.020245620732,2470.314621278854,2589.166358546858,2538.193417518542,2651.378048982262,2749.319581665728,2894.227050481422,2914.375159667385,2930.617240362057,2986.958667298789,3057.260915681621,2924.680961932725,2846.418281246494,2773.286398872358,2517.110418979436,2544.782495512141,2577.545441277691,2595.829523104534
Liberia,1866.405481258332,1819.497852925218,1115.037708168518,718.6832388147643,563.6403611966473,534.8097151654064,582.6779825360925,1111.937602513708,1308.405683052936,1507.314702545942,1868.179755876176,1867.11910921753,1887.646015707326,1308.150901402741,1326.535655026949,1335.61728880785,1364.603473237093,1422.100196700045,1463.124081872974,1492.998173840529,1538.850834885123,1601.033740459957,1668.972895887763,1774.5205777394,1750.143848932803,1714.090479604636,1653.310502112331,1661.302907821714,1647.974437938465,1575.766650012378,1497.376924362723,1539.20892304674,1578.998370691749,1616.923733566953
Libya,18121.81565486413,20501.47841957236,19532.99584770919,18429.78873560583,18439.65837034317,17718.60277692664,17804.46417152998,18446.84296205528,17528.31106224711,17397.98765286741,17742.34748964375,17111.48356112248,16625.05921032764,18417.88434469723,18846.24186987992,20644.02707668924,21539.6274538208,22416.1098051613,21909.42907086196,20513.56320988491,21109.96792537289,10739.09317131832,20595.58003842897,16553.1426523565,12495.79297017601,12192.13862174625,11828.71137669126,15424.05543009603,16380.85154947184,14333.42244124416,9976.037402758911,12641.50977140746,11456.07681496683,12478.14346235958
Lithuania,20567.66811080013,19367.34142732735,15266.61247068433,12850.09937258317,11675.90267771272,12153.23700202693,12861.59471319737,14032.34193795403,15189.20537358354,15129.54198933688,15757.20844252864,16917.75663815251,18200.12191685504,20284.68073629005,21847.57205030211,23923.1145845882,26105.78194083501,29344.29522970622,30418.33243871969,26193.90868155186,26863.25092983709,29214.3870396178,30906.57829977541,32484.42799362895,34001.01321100706,35294.67589866305,36701.13023831968,38934.51683246689,41241.10755990257,43284.5236558711,43291.4662262508,45955.56895072416,46609.15587231017,46118.09251002401
Low & middle income,4362.072092367829,4358.84076972077,4421.659016239734,4508.689850817572,4599.249195401466,4712.516005035165,4903.383141913138,5068.34537047613,5127.624723487965,5231.745455294586,5423.52732109816,5533.549845908561,5698.014096900217,5936.344376641636,6291.841882040262,6633.315770850252,7049.009784465645,7526.527370869204,7824.108348710968,7991.277769516356,8491.74502166845,8879.76307631161,9204.243063119196,9560.92064228331,9902.62417007835,10230.64165165227,10593.39947153373,11005.93854060927,11405.23920208033,11714.37041040528,11383.87250644749,12062.24388202122,12425.00950914346,12888.24015850998
Low income,1790.73908368029,1764.716224819824,1714.195436246741,1682.542540182981,1652.104530745058,1688.130824880481,1745.926050257278,1805.019124952518,1824.640773270714,1803.448837134873,1798.330824488511,1816.071225348239,1857.564206970839,1904.988166652939,1972.7064003987,2048.195893562214,2115.173918541429,2193.997349071276,2256.512774542799,2295.140042905643,2386.594676608097,2405.898393527043,2253.140826193712,2212.010581252084,2252.573200079288,2280.680325594906,2302.863571512573,2331.752179487336,2351.698482591809,2384.804292638156,2334.506832155799,2312.775181051805,2331.790561857852,2325.417722749946
Lower middle income,2896.774575079531,2884.505289767556,2931.015359465264,2942.940136000176,3003.687164210314,3102.042492201776,3231.489869359708,3293.18311265518,3380.324930251084,3507.310516722137,3586.079630314735,3670.717984976753,3754.345118727279,3910.865866026399,4111.327675533957,4315.548779178736,4543.1755216127,4775.546558187382,4902.759083367571,5113.01445437454,5374.765144960516,5537.791049283172,5729.249803828783,5958.71171272066,6229.299298135628,6518.346149800066,6818.286221856901,7105.220601909188,7405.770870746741,7613.167010276508,7245.738495463049,7650.30399071811,8015.409769932306,8379.9744879764
Luxembourg,80947.49201335062,86774.42129212481,87187.53435720062,89638.56890137945,91804.80058564716,91820.6827443984,91845.7051090009,95617.47822654952,100738.5948732621,107512.2245507797,113436.5882733696,115540.354518903,118024.021416885,119652.6270502712,122956.1022884079,124095.6173451661,129480.2605953449,137821.4195960066,134973.3759290085,128205.4558629146,130620.2662778266,129083.1297705702,128099.2795709327,129142.8433091774,129443.1836414543,129293.707435221,132836.0858314179,131353.4850587136,130415.1930652911,131609.0996156698,128256.5603407562,135379.2912010237,134507.6675305391,130373.4779419277
"Macao SAR, China",55243.32592171461,54545.08071821343,58591.62615566584,59528.12248058483,60057.80841771348,60142.58676810859,59053.75152451864,58578.44000451224,55238.70996675964,53292.58104142729,55936.09983200052,57114.27248026247,61564.75261749197,67925.78660919266,83914.81346186168,87090.60236618682,93724.95047845054,102761.4183671578,102356.051936091,104764.4876775794,130596.0597591799,155185.3833384709,164065.1034409892,174339.0773249651,162582.3741111517,123396.0090201196,120754.8506713881,133500.2785268979,139787.776691387,133549.1880380902,59791.4252638135,74177.78252482768,60089.83897919989,104961.6434854944
Madagascar,1975.146568408296,1796.09269699509,1763.431930694278,1746.373098441734,1692.231439751977,1667.072594893976,1649.065094387461,1655.208770208373,1664.682143182527,1687.231462088761,1707.385475065815,1754.610139449266,1491.625653602871,1590.283972457097,1625.777788417704,1653.932554026228,1692.754707164242,1737.665173959683,1800.669290281283,1678.998992744193,1640.9561911336,1620.190181481572,1623.44094631746,1616.227319555343,1626.016971989609,1633.264921635026,1654.671078591603,1675.55914894277,1684.649375995496,1713.796122026001,1551.125579620946,1599.412768976704,1622.610824453822,1643.309347951375
Malawi,1047.464363511317,1104.390462201863,994.036504803008,1074.584852124316,975.8496401324765,1140.756093660562,1200.320582322904,1221.094045542343,1241.524331835167,1249.775233001498,1239.391748373917,1149.580396030231,1140.842746420828,1176.123860005653,1208.219697514086,1214.74264190512,1237.273865200119,1318.331963966002,1378.428866896827,1449.726015209647,1504.375141117941,1533.228895714276,1518.148038482586,1555.506074114654,1597.564843304802,1597.691453258284,1593.595492655889,1613.059357146196,1638.916657610765,1687.289449178915,1656.439851925326,1687.593581796507,1659.95933825168,1648.436517963789
Malaysia,12013.69694831121,12795.04989642277,13567.89361211807,14533.79039700696,15474.0144648307,16568.51605902089,17771.71187950561,18604.51452746502,16817.17191904009,17428.62565630429,18532.90967062266,18186.4411330146,18708.8694877279,19329.00627575376,20168.50620994249,20767.58572433463,21444.48577150276,22305.11826311699,22898.00275754424,22106.64173118005,23307.96985437846,24115.81812039579,25006.35877815372,25736.3525554142,26818.43172816588,27699.62788603868,28425.37076094116,29551.54575971972,30459.96553380609,31300.50865548491,29200.45263212704,29822.84918316183,32079.15151574894,32812.29975253361
Maldives,8907.111219837348,8761.195418834182,9081.540511689078,9337.95720050437,9823.400965956162,10847.05211945199,11445.37877573941,12158.15222639249,12828.99164588434,13391.03042291902,13678.85830844672,12921.86493736348,13630.59360544494,15249.87199156111,15873.34954862415,13861.18460602308,16728.05849664388,17332.72796382059,18232.26545416689,16162.91693086561,16668.65711867431,17473.7157175589,17278.9619586798,17869.93257639791,18633.03892793454,18715.32082964877,19263.52636280255,19948.43858476524,20998.87918923803,21855.50122457897,14242.97507011623,19052.62249043106,21357.81125111531,22286.98017035708
Mali,1473.794298348921,1614.519378290352,1531.370877584794,1547.353427175552,1571.646424355319,1552.121456129893,1626.204976532583,1666.430979471186,1747.77784751997,1796.76374252753,1744.115767320264,1952.685953202113,1951.75416394823,2063.097239589246,2028.524060448038,2091.449867550166,2118.314793502693,2121.410096671419,2150.813456523039,2181.934735516088,2224.433774149782,2222.879085190688,2140.845445411714,2126.939880122172,2206.764631265417,2270.787178600787,2328.748385453677,2375.347235358257,2411.531947781031,2451.122160971296,2348.881723646096,2347.627529139688,2357.19035404786,2394.672163969236
Malta,18166.70761588449,18790.01215030646,19469.54364393708,20139.77027135451,21079.81307118238,22261.06510723326,22950.76716206069,23975.15391750797,25040.74578067427,26067.65874371478,30997.44202349952,30532.69636984743,31136.64103384723,32075.24532682929,31990.26396518371,32702.67358367212,33344.93866247294,34902.47450723446,36205.37737703219,35432.05415626726,37443.53223599056,37655.07511352331,38848.99945279725,40717.541030092,42958.35531709438,45980.93609117383,46773.10968249595,51413.08441166768,53218.04298175974,53256.44297691877,50281.730929267,56697.29835737521,57607.55817869146,59548.08293564459
Marshall Islands,3905.585848840484,3828.463552229586,4029.341250849667,4207.409774488618,4396.914648677913,4703.433054389615,4174.813921501384,3867.342867743198,3805.886914915709,3718.811120791776,3772.2158024275,4000.73051177545,4121.839645474692,4040.655119272709,4012.344500084217,4075.15864759642,4075.576431719641,4222.412922654975,3903.30558735427,4047.226806101596,4269.358432657054,4259.116015984747,4244.044344056484,4469.85358393076,4491.991938559622,4670.109182347613,4896.521954514311,5199.344479530567,5635.307504161121,6405.075649182999,6417.184412054798,6705.875291504399,6844.33467787253,6786.695693360054
Mauritania,5519.610341443216,5456.555766276257,5350.118042270167,5439.822293906953,5097.20839316137,5446.269565238922,5650.341185664835,5302.366638859528,5310.158196202668,5359.988824826803,5008.608071445723,4847.410865284954,4806.898538534186,5023.652138803911,5139.225524688632,5445.829517219564,6284.702095956665,6002.778327099591,5813.356088958989,5639.787455304535,5605.763892631892,5653.217204697533,5716.251958470767,5769.728713592332,5837.852036521064,5969.542398815748,5866.281452918018,6050.621808229514,6153.637908536946,6162.210450713407,5963.23550334684,5836.565808218969,6053.261787048757,6258.710913291806
Mauritius,8951.338013543842,9248.000250301086,9721.538962583509,10095.19875626147,10366.59086323917,10718.51343956049,11202.28632086286,11692.09700801809,12272.3195933491,12433.66975162192,13322.02013715291,13659.63514476047,13784.19875323425,14495.69366671558,15028.81763676272,15205.66159668944,15871.30263477807,16703.99004587223,17540.28183131365,18073.69942333301,18819.9984117523,19556.04878313535,20183.700066904,20811.4949948638,21568.86485494335,22335.28361667323,23182.04341243739,24073.23256338859,25024.1337925763,25739.35489758796,21994.66598486809,22737.57294105433,24831.37270007116,26590.42388192779
Mexico,17164.63983329734,17506.67986499109,17791.27240257851,17965.40337882447,18417.50567010875,17023.20955844921,17770.74514821935,18732.23757293022,19567.41939598599,19787.57570141627,20464.58883397095,20072.42661621451,19739.0977706607,19695.78029196683,20121.41837384892,20271.40609289254,20959.77779304669,21096.18165861254,20986.5047355709,19379.95175769056,20052.59943232756,20451.69895511338,20892.90720026755,20799.34651828619,21063.68836780072,21402.75268812286,21572.03887689909,21771.2405542751,21991.42752805326,21697.92514538961,19722.79089645838,20776.59278429887,21381.42931042289,21874.01615437645
"Micronesia, Fed. Sts.",3136.951433294199,3308.745760588493,3373.982308405175,3571.629205997971,3487.105600547315,3692.606226347632,3559.593416068984,3332.980598365782,3418.569598310327,3456.153301207813,3611.449584364086,3679.190771125417,3696.585323862502,3760.150458308751,3656.053843288405,3747.883755566463,3767.944902601664,3727.337319596445,3669.086497227352,3742.829796167925,3842.236126246133,3958.93215209932,3878.112269886717,3727.426065027239,3632.24156609308,3788.934099963693,3794.745458723678,3811.789652022597,3796.946045301895,3938.557088256375,3839.258969401058,3921.725030368829,3874.199054597013,3886.696570983665
Middle East & North Africa (IDA & IBRD),8179.165639387315,7909.135650617533,8086.820763138201,8059.113383622352,8058.611401430105,8122.431065879069,8468.979085477557,8639.53679670791,9007.36396271799,9223.594458419851,9602.940961581116,9691.563901817768,9825.152556475105,9827.990796558288,10373.3264513432,10588.55726535329,10938.87577841582,11384.80994596302,11626.65399563505,11728.44504373285,12106.63145787198,12010.27665057281,11983.31093351169,11787.511806517,11859.97687703593,11875.01299282153,12337.11580423005,12485.17608002638,12529.08534582765,12515.55318994736,12080.2122244079,12378.8474199784,12731.99105315574,12921.12063687571
Middle East & North Africa (excluding high income),8145.930835778157,7875.734408499143,8051.208123086101,8021.913940729846,8019.582144440106,8082.810027672209,8423.65407156368,8595.244247874607,8964.117983334612,9180.631604937324,9550.077470173246,9631.994218262136,9757.546918256325,9763.904694561725,10310.72991498968,10527.47483707553,10871.90961172779,11313.22533220245,11554.17724638969,11657.46468090233,12032.7972189153,11941.22278555878,11916.4579266348,11724.06499108143,11793.71794924234,11809.1837491583,12270.16893641991,12415.93980961157,12457.84618707452,12443.08558111926,12002.29560719814,12299.54897386038,12648.99799396853,12829.92585474889
