REF_AREA_NAME,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Small states,191991152267.0353,194140613637.3301,192521451313.2282,196849734359.6271,201581555166.2652,209476905274.943,216664744172.8398,227748293556.0859,234411684754.4708,240685533354.0141,255021177734.9482,261840169738.1004,270568705308.8598,282155457264.5886,294638295695.1414,307267765004.5679,325341030798.737,341952612980.1481,348162924115.733,338953004421.1495,349271310753.1658,360576618410.1262,367964647143.688,374838445070.603,384327743184.5375,394448333299.2628,407120673462.6801,425141092158.9481,440189391473.2958,455671330609.096,427955713483.6879,456657427977.1147,490522687698.6075,513945387577.0959
Solomon Islands,779674239.4277502,826454705.9278015,931414439.1031288,968671012.334834,1047133376.212007,1152774635.150408,1171333242.011918,1160626352.049374,1175615983.555536,1169905655.480129,1002878229.830042,923083159.4181852,897236988.9433904,955767946.487998,1029202464.795579,1104929555.331543,1150654637.650398,1192534697.255508,1266781544.305429,1303065561.463305,1429572224.270465,1535788720.268942,1573661291.411839,1656085581.134655,1675780040.198954,1703868562.934105,1798513887.291688,1853824448.770161,1904730383.290166,1938035861.726126,1872508009.843993,1920525664.391231,1966665936.956171,2027234720.844707
Somalia,,5702889963.568449,5218810215.679843,5427071869.250949,4458502923.220488,4636423781.202237,5009471136.420113,5068607534.737565,5402451028.059954,5797818358.754551,6210061467.258176,6651616356.511126,7159152463.835598,7705414932.768538,8253294153.479974,8840129308.822948,9413532869.048197,10043707887.93417,10716069040.33778,11433440414.48941,12198835153.03631,13015468109.00632,13886769348.98408,15408660874.71562,16792051358.05065,18548867409.34843,19853756669.65421,22779365581.83345,23247325473.00593,23903902793.44236,23245952401.40534,24049850419.80531,24705717328.72953,25747405321.82824
South Africa,441053282325.766,436562279474.2941,427232800173.025,432502964296.0649,446343059166.3918,460179694002.9785,479967420832.534,492446573781.2041,494908806651.7915,506786617998.8806,528071655958.2709,542329590670.153,562397816028.991,578983352051.4946,605353495673.4973,637298314260.2858,673011278357.6398,709087873314.1018,731715178544.1904,720460746881.9844,742360829101.6685,765882949761.9487,784235285032.7142,803727202151.7351,815090509939.5881,825864883586.0758,831353187729.7367,840979816625.8896,854072054569.4746,856292091691.4594,803468137157.7378,843280245239.5829,859399378136.8018,865402155557.1879
South Asia,2641795902709.672,2694892750109.956,2849923783009.411,2973904533512.073,3151670870272.41,3368317390990.645,3596407870810.613,3731488307974.617,3937820465089.369,4238208184242.905,4412100546087.267,4606633771089.546,4780770293410.306,5125626720314.513,5511714863889.072,5933190468745.015,6386217809185.56,6847279376382.9,7074707212369.981,7576112757453.446,8144802181927.339,8559848760872.73,9025093155786.17,9571475609929.389,10231382738832.58,10980258815575.05,11836850752694.8,12610513142084.82,13412145657102.62,13947841514639.07,13309616430806.42,14474498265813.89,15400712853161.3,16469834355547.79
South Asia (IDA & IBRD),2641795902709.672,2694892750109.956,2849923783009.411,2973904533512.073,3151670870272.41,3368317390990.645,3596407870810.613,3731488307974.617,3937820465089.369,4238208184242.905,4412100546087.267,4606633771089.546,4780770293410.306,5125626720314.513,5511714863889.072,5933190468745.015,6386217809185.56,6847279376382.9,7074707212369.981,7576112757453.446,8144802181927.339,8559848760872.73,9025093155786.17,9571475609929.389,10231382738832.58,10980258815575.05,11836850752694.8,12610513142084.82,13412145657102.62,13947841514639.07,13309616430806.42,14474498265813.89,15400712853161.3,16469834355547.79
Spain,1233824808869.318,1265237994791.989,1276994780878.695,1263822684761.825,1293942049174.196,1329622422923.08,1364291146668.235,1413232359728.125,1474029296524.335,1539017265809.086,1619056031592.208,1682508275040.803,1728869052835.642,1779685522204.238,1835114387540.402,1900283437907.007,1977120167472.093,2046981711000.056,2062685454105.955,1984960721342.624,1986829012358.506,1974114882407.924,1917554246993.089,1890184569685.593,1918924559982.566,1996849528383.015,2055060807781.394,2114576233561.107,2165229029569.39,2207693036455.403,1966169858329.239,2097571824883.447,2227187337101.93,2286779375592.181
Sri Lanka,74593031179.75316,78024301098.96857,81457363521.6164,87077973127.60793,91954268850.21983,97011832013.4292,100698249815.5706,107148375202.8453,112182659158.6339,117007119847.6343,124027585836.0517,122110853436.5589,126952152751.6642,134493452225.455,141816703115.1766,150668544407.5994,162222248195.8813,173248212331.9722,183556633674.9091,190052541508.439,205287091222.3803,223084420720.924,242341472548.6128,252160534266.8978,268243279918.6493,279525472839.3702,293651641715.8494,312623538333.299,319845405460.1367,319140197880.7534,304381511441.8302,317188291991.2231,293885130353.6231,287131619018.3345
St. Kitts and Nevis,579546021.1293411,568739289.4762764,593018620.8789544,633355447.4986935,666934173.9204063,702836191.9309337,743901772.2125797,794665381.9949874,790797381.7894813,816260159.309786,898235603.2786533,945423960.053073,958354666.0540888,920658792.8757904,957451509.8064264,1050638548.573862,1083737667.884748,1090246621.531694,1213630222.289942,1172309266.793439,1171673943.088187,1190615309.633991,1181832893.708446,1249519782.972915,1344195472.38305,1353526010.72097,1406756171.359062,1409864274.583777,1438111264.812393,1478828039.922527,1251762101.932629,1257766533.81364,1390119410.410742,1421882917.347929
St. Lucia,2374173387.962381,2383092635.895648,2572621789.137625,2587625313.191844,2628990060.591998,2674950744.820536,2753128533.155636,2734018238.157368,2905891507.715224,2983496348.354085,2984950759.668233,2883221728.547697,2895228919.651763,3018699184.745244,3238080397.054441,3224794400.144249,3424578710.352183,3482509519.909363,3654870127.650597,3551477523.118309,3563198057.604159,3717375599.597015,3713332725.078448,3638879498.863111,3694222283.864103,3697950793.817935,3824720132.248212,3954048252.019354,4068169899.821929,4039657764.880863,3055550461.184227,3409978230.913169,4105162567.207004,4195889642.750242
St. Vincent and the Grenadines,825866129.2433486,835244460.1956422,888515855.9579195,926284272.8787348,914727733.8688751,985771437.6483914,998467306.3173996,1033465091.818471,1075735828.641025,1104891612.047096,1123001138.072556,1142633792.326539,1203674741.507283,1284216670.675018,1337058318.669797,1370331781.590863,1466212885.970104,1514934679.755015,1521064723.693526,1500101506.93446,1433039950.073333,1424351763.44961,1441004033.455768,1476488529.699723,1494948392.054091,1536555215.57733,1600259745.068906,1623444798.473779,1674999097.255146,1686083025.963073,1623037920.078172,1635272332.525403,1752355098.433826,1857778693.764671
Sub-Saharan Africa,1745442613188.763,1753190477966.415,1744302688889.127,1727556488890.752,1743835037181.459,1806027570754.139,1900078754116.68,1980544348606.602,2032799096347.102,2080060646517.323,2151323479314.85,2242730907740.773,2378267385251.641,2475062795956.971,2638683967937.449,2799984964888.243,2971999735461.67,3156091798268.3,3323244227795.32,3425093415197.741,3629986243908.098,3795381903049.36,3946496546113.157,4147709930008.581,4354583240789.877,4488008494719.807,4562985733545.882,4690025321768.999,4827341419607.795,4964583402537.291,4874043173332.632,5087566538743.59,5278820849374.764,5429362043570.485
Sub-Saharan Africa (IDA & IBRD),1745442613188.762,1753190477966.413,1744302688889.126,1727556488890.751,1743835037181.458,1806027570754.137,1900078754116.678,1980544348606.6,2032799096347.101,2080060646517.322,2151323479314.848,2242730907740.771,2378267385251.639,2475062795956.969,2638683967937.446,2799984964888.241,2971999735461.668,3156091798268.298,3323244227795.316,3425093415197.74,3629986243908.098,3795381903049.358,3946496546113.155,4147709930008.58,4354583240789.877,4488008494719.805,4562985733545.883,4690025321768.998,4827341419607.793,4964583402537.292,4874043173332.631,5087566538743.592,5278820849374.766,5429362043570.484
Sub-Saharan Africa (excluding high income),1744368906044.078,1752086797943.222,1743119011007.252,1726285473664.8,1742595351115.872,1804782203155.653,1898708341771.672,1979005900439.709,2031222708763.013,2078454805662.893,2149649232746.192,2241095551120.834,2376612862636.528,2473507137691.773,2637174097219.536,2798338648039.289,2970198000510.449,3154129648557.336,3321337126722.496,3423234734637.412,3628044139328.435,3793253999587.517,3944302654263.165,4145489468374.519,4352272782791.461,4485490511197.005,4560159741058.571,4687001631666.131,4824167793287.418,4961233977898.806,4871090002652.249,5084598209106.304,5275404437682.115,5425837513800.429
Sudan,65832468679.76237,70777086386.0803,75432705020.89557,78879036120.19121,79672740052.08105,84450787779.48259,89449534427.24687,105830121020.5116,110389816288.0169,113816421735.3679,121039060983.6177,128907036334.4833,136649800780.2189,145243444604.3112,152710248170.5798,161328474716.6936,171865501665.2394,181722459503.9263,188712858640.3199,183489844612.5446,190569326775.5978,184445320301.1385,153080968306.5204,156073922642.5468,163349120543.4696,166469377694.9709,172241940059.5186,173463576844.3944,168813138819.9974,165135964859.0455,159141858245.694,156168260027.7908,154672454523.1825,123565386328.1296
Suriname,7069161061.591141,7260028349.134103,7289068463.150369,6800701010.987819,7031924770.374194,7031924770.374194,7102244104.065337,7507071853.459008,7679734630.034368,7572218309.114673,7731234807.851078,8055946702.316597,8281513265.447208,8803248554.22591,9551524697.603,9981343329.136326,10559616805.2417,11099370327.61724,11559262393.82268,11907623766.98856,12523108019.29294,13255630651.2693,13612253476.91768,14011560990.16651,14047360953.27724,13567918528.43324,12901508432.17095,13103550934.25934,13751950156.20677,13912516519.72776,11689965333.33938,11405269573.36292,11679705719.60063,11976319643.07533
Sweden,343800653780.5807,339860784766.1915,335923182354.0012,328984298045.0108,342195172315.4263,356205507963.1006,362278175284.8972,373381534532.3184,389234289074.9397,405586308187.6194,424369480561.8437,430144160099.4114,439941429534.7986,448216481980.0312,466949826082.1125,479992560548.5934,502437006482.0613,518640154365.4835,513852467383.0865,491985096704.857,520277860004.3995,536738985749.753,534514386642.1968,540595645003.0528,553006444172.5946,577394806306.8091,590962087672.6558,601748067761.8707,613199120402.8069,628833538607.893,616223303823.366,652811615317.1608,662338020195.5837,660280333444.7323
Switzerland,429158108518.3459,425227807026.503,425041842134.7876,424506359993.5801,429896562084.9711,431963790417.2247,433999549459.1834,443813690808.3745,457261108813.8505,464863995142.1672,483266657785.9495,490881306714.0086,490521897735.1221,490362976113.1717,503611157799.6346,517458948693.9216,538538303644.6918,559629487538.1248,575343791946.2888,562125989630.7184,580357969000.5637,590880486879.6522,597848467671.113,608562773454.7941,622863276115.3539,633107058006.4578,646204078297.1157,655010544614.2024,673746766191.913,681440835177.4391,666846163270.1559,702801761802.1523,720852017488.3918,726013799957.9518
Syrian Arab Republic,73316725295.58478,78937528716.21217,89177928601.88043,94663169864.43645,101491251953.3967,108622625650.2454,119295417122.7282,125288585666.109,133789797737.7914,129035644342.5462,129907464111.2448,131267968227.3129,136459395744.7269,146290524284.5229,156388899832.9744,166108591683.5082,174490756054.9352,184392394149.4059,192647038185.6979,204036413523.4098,214629791994.3953,220746747169.4048,162604223734.9742,119839170351.3644,107483344543.9497,102990764723.0804,96393597835.58078,95696400507.78777,97029619867.46445,98214065502.81702,97529361721.37167,99337766654.20328,100065695233.9319,
Tajikistan,22529307638.27111,20929726999.56807,14860105948.79113,12423048596.24005,9776939492.07511,8563003180.321276,7132981783.189606,7252863963.136753,7638199027.014554,7920778073.858274,8580129343.234343,9402177479.506985,10417613000.73725,11563550334.77391,12754595896.79898,13609153632.67698,14561794823.96653,15697614837.52392,16937726138.36279,17598297652.24891,18742186838.77067,20129108777.21168,21638791827.45257,23240062367.93874,24797146706.98484,26289762181.41625,28103755771.93397,30099122549.39571,32386655528.91516,34783268090.87932,36313732274.89751,39727222945.46235,42905400915.56154,46466548855.39764
Tanzania,45548129428.15479,46491881301.43015,46763543653.42227,47327418840.99744,48069352690.15928,49785386216.95278,52047816781.41016,53882647114.46947,55880891332.33961,58598861751.05463,61247990089.98627,64966238148.19914,69574420093.53163,74216974922.18648,79786079165.5657,85751141168.81857,91352595553.1122,97535828141.92143,103082121916.9999,108513627413.4355,115389618835.6161,124242489748.3777,129833592573.9479,138638368792.7534,147972144106.5931,157088158594.0275,167875584975.536,179227797329.5563,189028119923.2609,199991750878.7481,203975515772.1295,212790081675.9535,222506089071.1565,233786087616.8271
Thailand,476313499806.1561,517077649064.7868,558875041821.2438,604992940343.6302,653374375017.7551,706430434660.8115,746357490511.6613,725805976099.3268,670397691776.0,701050337400.6412,732283861830.0795,757505541489.2357,804084830332.0669,861892445150.4485,916099809929.4044,954462757616.5692,1001878662453.929,1056332287513.134,1074561401636.807,1067140284679.839,1147318701798.708,1156957694307.39,1240753782255.176,1274098985103.589,1286642092903.625,1326966064022.244,1372549441171.438,1429890178831.453,1490272586336.646,1521785261496.892,1429716667768.12,1452137223843.395,1487900014174.249,1515980515072.082
Timor-Leste,1630064211.092093,1804713863.228155,1993478263.498899,2196908045.981945,2353390254.189339,2510626486.642632,2711029337.487454,2819470348.467133,2763081049.844337,1783501640.953585,2819325434.961411,3280324076.216112,3060422571.443592,2993636067.368162,3005610730.818836,3095315576.690648,2967909518.523971,3272576959.57023,3645480716.915061,4015385983.590081,4390082199.110834,4651666990.338972,4877766933.310702,5029190712.136101,5254121189.573332,5384425517.85446,5546492990.525402,5369980553.147357,5344929477.30297,6639091051.978468,8745391928.507408,9214418371.679588,7317700007.133669,5991892776.354538
Togo,8682094114.984638,8621322278.29243,8278134439.184842,7028481545.520991,8081517772.781405,8715580106.411377,9485707209.378555,10849503150.28628,10599977969.35658,10863043075.07582,10777933347.55187,10866683027.4124,11282509973.48337,12040713984.55918,11922875690.97808,11366518616.03898,11667746374.47085,11530636307.50871,11995971886.95405,12650211079.8735,13390799053.03812,14170579058.39115,15063707495.78984,15941057864.56666,16839055947.40043,17759820796.00415,18508378702.94707,19250219185.92704,20173278798.06166,21166394368.29181,21588061755.97829,22881375789.01737,24199238355.65247,25749906711.91528
Tonga,447435579.3799661,476138337.321569,477338090.0592279,495181252.2293102,519705209.3238837,552073290.7362012,552586269.1779952,549267822.2566304,561860202.8225553,574796824.4892576,596375227.6835966,605276026.3371763,632085088.3828343,632412529.5360122,619966978.9807534,615889742.9021538,602551626.3638545,587702899.5636644,616281995.6565146,584671749.1626005,589491764.0444874,629009531.6187826,634794959.3958334,637295504.8278848,649981127.7552859,657220253.9363637,700588275.4954435,723023329.5033511,727994480.6180065,726477067.2124412,739433022.3937536,742114221.1134105,724972421.3637154,
Trinidad and Tobago,14980996141.94477,15447265844.23525,17006355221.20777,16892563187.18614,17495151425.02525,18161701498.66835,19457443999.31667,20921199225.37416,22620955445.28453,24436245868.98613,26122679066.87929,27211609208.48497,29371315632.5651,33612824250.5227,36285061092.64021,38537977995.43603,43628096714.32207,45702267920.64428,47252368687.22944,45177172591.47409,46678511554.43697,46541111297.60047,50006944497.66867,51773083449.20866,53768229363.59402,53350202913.26815,49334459824.81023,46965997052.35235,46683043432.27074,46851696386.36217,42598557065.89916,42156628469.71999,42781488704.45617,43358044210.08016
Tunisia,55817500083.56705,57996919661.40565,62524001967.31639,63893170607.7354,65923958376.37676,67474272230.01107,72296038356.01537,76229624956.48143,79876269152.46535,84712485285.09465,88702420396.63356,92069805245.68137,93287481036.3743,97674231108.83852,103764991750.3295,107382805445.4405,113014066965.9055,120596769493.1586,125707397050.2221,129533238981.2666,133381843467.6364,130652005448.9765,136161178663.4976,139469801305.4214,143779875669.5353,145171237995.3844,146793419079.0997,150078418990.4464,154017872597.1935,156463440234.8143,142363058072.8615,149105829130.5274,153091902425.3786,153151847959.4795
Turkiye,672154100131.3021,676995485201.5413,711086506389.5864,765493620816.3083,729759250534.9789,787251631845.808,845348160840.2042,909405801090.0583,931269282992.95,900880397975.8108,963340595418.8594,907948448038.742,966490440296.6592,1022191275984.434,1122324483155.85,1223247323055.586,1308238401320.376,1374219508854.828,1385419735539.061,1318598808798.521,1429718506014.668,1589848559718.936,1665978342118.289,1807350215432.276,1896628168042.961,2012028260553.392,2078889653949.543,2234847903591.554,2302187678953.871,2321031419538.621,2364199657155.086,2634649810901.486,2780436257944.642,2922549031361.771
Turkmenistan,29804326740.36517,28431759044.93482,24176665797.32881,24539315826.33633,20294048427.56384,18832868633.52114,20094669355.59211,17803877003.30683,19067952331.76291,22214164370.63528,23429071266.57063,24446793974.69024,24509666221.10079,25310845190.38735,26576490575.82398,30040479624.70499,33336914076.35335,37023743238.26386,42466233494.28865,45056673786.21546,49201887769.1652,56434565235.74432,62698801955.21537,69094079818.2233,76210770019.14928,81164470001.43593,86196667114.2781,91799450517.07188,97491016395.30942,103632950469.4205,109747294597.4053,116551626881.6181,123777827673.9383,131576025873.3035
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,852697053.8328203,844406285.8754677,853448838.6912985,927795298.2012942,1032773797.292417,1107662090.004399,1079970537.754289,1140563295.449796,1201137759.4815,879437839.6581357,958811479.6395788,1018257786.444298,1030476846.741782
Tuvalu,26255717.37938064,27203334.3532158,27961977.91723311,29111445.55140916,32105085.19376775,30498401.60562541,28680278.89707692,31549254.03404403,36439756.31339036,35869885.59607168,35521772.22823498,35521772.22823498,38904798.15473354,37213285.19148426,36367528.70985962,34676015.74661033,35521772.22823498,38059041.6731089,40596311.11798283,38059041.6731089,37213285.19148426,39750554.63635819,38904798.15473354,40596311.11798283,40596311.11798283,44825093.52610604,47362362.97097997,48521979.68293551,49195117.26666056,55994914.80327453,53601170.2333323,54568208.19442191,54937803.77689187,57054452.5324326
Uganda,18976161859.31004,20030116010.27691,20714816861.92742,22439593108.70757,23876542912.94407,26627895166.66817,29043608326.18921,30524832892.41927,32022156984.4972,34601204977.30798,35688342775.59114,37538305526.17136,40816407789.05277,43458559445.71996,46416884994.96542,49356264462.19793,54679211422.79844,59279059602.26643,64441525832.5968,68824527391.80597,72704586957.49911,79532751291.95074,82584785315.05132,85547023791.09665,89915317733.60135,94579998410.3165,99101868411.00262,102205149786.1087,108648084530.5478,115643657676.4521,119056656372.3022,123267190675.8705,128922716406.4883,135803286914.1017
Ukraine,1187655664317.085,1084329621524.805,976980988971.7104,838249688543.9379,646290509873.8451,567443067664.4633,510698760898.017,495377798079.1269,485965619905.0142,484993688664.6866,513608316297.1107,558805848150.1173,588644109014.4838,644663072358.9517,720703354362.2582,742837814820.8536,799081191369.3213,864732459094.6736,884132659144.7928,750306202910.184,781008765496.7462,823536885932.5444,824791255870.2378,825166033548.3604,741998415570.0065,669483005310.2661,685824964591.9105,702010243652.4227,726498904629.5569,749743265142.8406,721606765394.6671,746470597165.4335,531796221852.7481,560110836211.8511
United Arab Emirates,205116039145.6581,206880205170.2237,213800233956.3077,216496663148.7782,231426594652.7537,246904142540.7411,261220642388.8459,282615654354.412,283440876074.9992,291666935840.7427,323320685681.5948,327844217016.7077,335822164444.83,365376331087.7552,400329826290.3108,419766404604.5394,461060168109.3279,475742122795.3531,490927032438.1891,465188111522.5652,472644379393.4791,502024529760.6333,511183870860.687,537027076395.0037,559397969508.7384,597363039191.5636,630585329389.7982,635220564855.9552,643566816035.176,650699776863.4794,618444247719.99,645375981370.2545,693841762289.8666,718949859487.6823
United Kingdom,1964305092736.54,1942636418736.77,1950427984819.389,1998990344685.517,2075871695862.163,2128425917086.277,2183381744783.385,2290905617165.543,2368857305238.24,2441304619180.003,2547297134943.361,2612833496007.91,2659751122087.729,2743595694511.57,2811030654115.554,2887846585788.786,2956597376904.091,3034204510713.791,3026655491871.328,2886807248963.14,2951278751921.67,2984874998001.808,3029916713199.83,3084452835359.698,3182989916533.881,3253744231724.033,3316271762525.648,3404368684165.626,3452206541537.431,3508286779258.489,3147041335739.511,3416930055648.072,3582278210459.238,3594456744060.333
United States,11077900303189.8,11065901509335.01,11455697578395.96,11770934990303.02,12245188636483.7,12573902243850.06,13048286993253.88,13628561010065.54,14239547573257.0,14921397636720.25,15529830421656.11,15678223906470.63,15944823845281.05,16390578291949.26,17021250323630.55,17614194078716.5,18104668294995.95,18467460192997.38,18488436872853.9,18012082253511.97,18497542558601.34,18786919382280.51,19216973268992.75,19623956113038.4,20119229405792.32,20711851459007.06,21088693545824.53,21606973981864.87,22247945960330.34,22822794023500.02,22329130338514.19,23681171000000.0,24276130895651.47,24977117772096.16
Upper middle income,12441447153077.68,12676172170603.75,13088043084599.01,13666679297801.83,14176909330734.88,14706429504427.83,15533043741657.64,16391875929251.75,16728934122934.89,17206664856748.96,18210310661272.3,18808449725110.08,19679970725947.96,20776810640222.66,22395199861685.11,23964992038497.05,25910210689377.23,28207217495458.55,29844758824903.86,30598416181028.8,33085628612630.02,35282184755450.61,37182389478468.7,39154618623238.88,40917121315436.37,42572387278260.51,44439321856688.23,46691381943517.81,48857535508812.25,50737228642601.64,50255231122062.3,53911751846658.85,55601014526984.29,57993616623407.71
Uruguay,43792346295.6244,45342073570.65978,48938420224.63692,50238981306.13694,53897053675.94276,53116840482.63858,56079675410.25636,60873188404.53918,63623980886.95278,62656294545.56177,61447071522.06264,59084966236.50679,54516512383.88317,54955525089.61684,57705587689.38776,62010500777.5518,64552049119.80407,68774728413.67688,73710102417.29443,76837986334.22392,82833969175.24529,87109968853.65749,90192075235.13162,94374767564.4794,97431369259.24106,97792587543.00894,99445084893.0124,101175803767.7253,101342518889.6405,102283333210.9893,94734678136.4358,100003719372.5879,104711152067.6896,105095939557.6415
Uzbekistan,86251276066.59491,85826919783.89403,76214304770.40149,74461375757.33667,70589384223.11754,69954079761.25427,71143299119.3376,74842750671.0987,78060988950.75142,81417611477.0341,84539976877.29263,88060084771.04109,91559141841.5982,95434499149.49208,102543415569.0858,109670190329.8446,117842175154.9858,129005370659.4698,140653473297.9847,151977390655.7929,163523368286.661,175828730509.9888,188316869190.0948,202057504405.0796,215946610815.4569,231535307548.9896,245270331147.8576,256050635796.1955,270284991806.0508,288610108824.5506,293122074101.8508,316673503929.4105,335678164943.4927,356797075898.8517
Vanuatu,459244127.4155781,473699472.288518,485946563.4723253,489520447.7323686,533976081.2109574,539336907.6010225,551889086.4655652,578969250.1270324,585782874.9967899,587758680.9291716,622582260.4873996,601429514.6230775,570165291.3400962,594615889.75332,618325560.9419007,651129750.613356,706219868.9632934,726529991.7093937,767222877.1255791,790525764.7398459,800477434.3257391,825610848.0244185,833949911.297853,837814355.2538348,864095479.7514712,867262580.4372007,907926409.8837922,965282893.86205,993278320.5657232,1025472334.875708,974275716.451346,959152084.2777478,977529985.0458572,999162154.4084775
Viet Nam,161662915527.5663,171299389618.3913,186110016142.3669,201134176471.9765,218912388019.2092,239797680998.6097,262194826367.0156,283569169231.9761,299915387686.359,314232109294.4029,335560036797.1615,356340911874.8376,378864583034.3109,405002691161.0653,435525356944.0741,468395534555.0771,501079963291.0445,536804481752.5992,567197123348.6259,597813842917.6165,636212889630.382,677014296785.6971,714280851405.542,753948515703.9711,802368922391.0507,858431677101.7914,915860832928.6996,979423318291.1172,1052537336148.143,1129996323741.919,1162375387665.021,1192059299524.621,1288896409184.75,1353939673735.475
Virgin Islands (U.S.),,,,,,,,,,,,,5891955133.957251,5868618225.984521,6061454781.338134,6272715211.407063,6492573449.67647,6752964212.319567,6835257519.3813,6384486718.013297,6422562725.758278,5895639908.900312,5022348247.394454,4706685860.605416,4623164295.229329,4603512162.199661,4677207661.060915,4642816428.258996,4730022768.578147,4867587699.785821,4788979167.66715,4964620106.619805,4899522415.959031,
West Bank and Gaza,,,,,9386367656.98158,10054476156.20323,10176591543.00541,11669257281.68313,13341941143.76224,14446732781.50294,13210732057.94287,11980670076.59811,10484478209.73006,11953945736.62925,14574786910.52042,16220375261.2422,16058730121.56941,16667080027.24957,17905307779.14038,19443998769.98669,20567348977.15022,22541980763.73867,23916242829.49876,25039964208.05075,25000434455.18013,25930775540.34629,28229439949.05724,28630119462.896,28981433182.07006,29376359539.38775,26051406241.59464,27878126229.88319,29016323292.58497,27446268319.41408
World,59390701604762.22,59885396153676.99,60648395586170.42,61563643211222.78,63193280972511.18,65138254248982.31,67540287346443.96,70204814601342.23,71958342108474.73,74559667752667.11,78129504800646.27,80014102345643.73,82212792811239.75,85227545905775.28,89608515576619.72,93706004618433.2,98575171291929.44,103702569613514.8,106592576493210.5,105846497259987.0,111239121663901.7,115612355592621.6,119204232550550.0,123067751630184.9,127278599408122.5,131500833714840.1,135772118501384.3,140941550583354.9,146087955764909.2,150370502311938.5,146131930481413.7,155554817955109.1,160841750244626.7,166107876267373.8
Zambia,18882326322.70627,18875503499.25017,18548783223.81704,19809594852.30802,18100929747.33385,18625434758.0416,19783666077.23816,20538216584.64178,20458991205.75245,21410373117.01393,22244804500.77493,23427531453.93092,24483179366.77292,26183529803.81365,28024859074.71146,30052625499.50984,32427893191.63139,35136412295.88855,37867880381.04862,41359430886.09799,45618717444.33395,48159338865.85228,51818187350.17985,54438911322.48028,56993883582.11632,58658318773.71307,60860997487.80837,63006872740.59412,65548881175.79707,66493641150.18421,64641756629.12775,68672119764.93628,72250777479.19333,76129157926.51949
Zimbabwe,40683940295.61353,42934487333.87074,39063698541.94807,39474437178.19271,43119979936.73045,43188120581.33753,47662710793.81777,48940354644.77523,50352387530.08675,49940595114.22533,48412817547.80829,49109775922.75129,44741940846.84778,37138014565.31956,34981210248.5481,32983404049.70552,31841685105.74779,30678404278.95024,25257853491.96976,28293736340.79486,34363325896.7411,39387315362.62401,45588799751.7141,47046150994.32686,47744571157.67025,48710754169.95862,49149616338.23544,51155050392.3099,53717850269.89574,50316196190.54411,46383003966.97533,50310724580.5111,53399432413.10432,56249216206.95567
